logFC	logCPM	LR	PValue	FDR
DCUN1D2-AS	0.429543352576355	4.00190854085699	13.4285094471747	0.000247828951350888	0.00039713160318236
RP11-104N10.1	0.290030020941859	4.97624404324206	13.425409141445	0.000248238870907352	0.000397680556893086
RP11-95I16.4	-0.447007354801979	3.6330409838926	13.4051955135999	0.0002509283016632	0.000401880016631732
KCNMA1-AS3	0.767017179139723	3.99308329369776	13.4014546094252	0.000251429241294076	0.000402573120889783
AC069363.1	-0.696751742153162	3.45283812660296	13.3988923477084	0.000251772931913396	0.000402919040817389
AP000640.10	-0.323871300035445	3.84502881676239	13.3988266201352	0.000251781754549732	0.000402919040817389
BACH1-AS1	0.62490503913421	5.04114174544034	13.3953034263341	0.000252255130429435	0.000403553961887777
LENG8-AS1	0.225755744333318	7.72667702401869	13.3948568592994	0.000252315195137963	0.000403553961887777
RP11-49I11.1	0.4465914075695	6.98233187298246	13.3657496041887	0.000256261465904119	0.000409754659129115
RP11-492E3.51	0.447432428733494	3.57662329754563	13.3553692416508	0.000257683801956513	0.000411917393219602
NFIA-AS1	0.92026488068031	2.85615909414526	13.3452687634126	0.000259075425548665	0.000414029874929599
AC009120.5	-0.331766818520033	5.12942162292135	13.3296577056678	0.000261241202472798	0.000417378057522151
RP11-1081L13.4	-0.406689063326814	5.82277231006778	13.3216331989809	0.000262361562171651	0.00041905464555683
RP11-284N8.3	0.570840693645953	8.17798850685585	13.3040914945582	0.000264827581242895	0.000422879087950053
DNAJC3-AS1	0.31885008555341	8.64733821459124	13.2968312669952	0.000265855050253548	0.00042440499371376
RP11-411B10.2	0.427431508861467	3.70785670884112	13.2797307385338	0.000268291027254174	0.000428177977279972
RP6-109B7.2	0.459581223799559	4.88052024198615	13.2749707129228	0.000268973088986846	0.000429150524308924
AC018462.2	-0.342162430038132	4.35180946209141	13.2690327170455	0.000269826392188102	0.000430395690402686
KIAA0125	0.80493615100245	7.70085138490455	13.2678261614071	0.000270000110188981	0.00043055648141127
LINC01089	0.292929828525171	9.62295744676698	13.2289472246998	0.000275658597115343	0.000439461127420653
AC108488.4	-0.226550146594554	6.90878455822493	13.1904053477438	0.000281386028996184	0.000448470850532379
CTD-2184D3.5	-0.368895821903572	3.95550638046751	13.1858251254721	0.000282074590165256	0.000449446965711234
RP11-156P1.3	-0.239528289233003	8.71070600953945	13.1512011548009	0.000287334988254325	0.000457705180912271
RP11-446N19.1	0.395481940607862	5.49943714599232	13.1153550444656	0.000292885298096894	0.000466420627093355
RP11-452L6.6	-0.388631359199751	5.65829707805263	13.1118958784914	0.000293426591275212	0.000467156651787577
RP11-206M11.7	1.23010113063474	12.6282117885065	13.093455217276	0.000296329266975929	0.000471650760510205
AC012074.2	-0.403692581301379	5.80140856271504	13.0792593113899	0.000298583498318697	0.000475110632598196
RP11-478C19.2	0.33566014681112	4.62796221424844	13.0655626509188	0.000300774839122805	0.000478468595102416
RP11-278J6.4	-0.512662763585598	3.11550101288346	13.0451185412478	0.000304075912577517	0.000483589621268581
RP11-304L19.3	0.476460302659566	4.8139786273263	13.0327104056414	0.000306097220095851	0.000486673151498653
RP11-203M5.7	-0.318165694556358	4.80746987069832	13.00337640612	0.000310929819992473	0.00049422357659638
RP11-51J9.6	-0.286128878006573	4.75860998603039	12.9964584614613	0.000312080675770824	0.000495919373096533
AC087294.2	0.355422822831175	4.77536408016629	12.987173453017	0.000313632065478643	0.00049825056407086
RP11-504I13.3	0.529307179896341	3.78025972060089	12.9522843472009	0.000319531359786785	0.000507485927794773
RPS6KA2-IT1	0.549216203305998	3.42373612620807	12.8965104037486	0.000329195329017912	0.000522693847230645
MIS18A-AS1	0.308757315209111	4.43561697918273	12.8726686007731	0.000333415828226409	0.000529252813354018
CTD-2020K17.1	0.433792932479131	7.50789384833341	12.832177949932	0.000340708938250768	0.000540684300019024
BMS1P4	0.276363877215404	5.39835366725138	12.8085081530771	0.000345046599451408	0.000547420787146847
CACNA1C-AS2	0.612726490019392	4.58699387487257	12.8020809526461	0.000346234015626747	0.000549157094352925
RP5-1054A22.4	0.548188983495138	4.99536154001435	12.8009247623406	0.00034644805708058	0.000549349027137708
CH17-360D5.3	1.09159247265711	4.65299163452842	12.7971462464091	0.000347148491583312	0.000550311904107237
RP11-36I17.2	0.477737218466626	3.75368516592332	12.7924298813682	0.000348024782118114	0.000551552962535552
RP11-358B23.1	0.362539151500073	3.70998376594938	12.7800510352595	0.000350335371496973	0.000555065835441274
CTD-2588C8.8	-0.470714458585768	2.88536499101245	12.7711798611645	0.000352000742601027	0.000557554824318419
RP11-523H24.3	0.311133896520174	4.97403545355257	12.755969420896	0.000354874776600496	0.000561956437604164
CTA-292E10.6	0.351032607074102	7.12675338494742	12.7271573330111	0.000360383900235678	0.000570527327316804
HOXA10-AS	-0.580217634131832	5.23864523358012	12.6885326894367	0.000367904856269579	0.000582277720791173
RP11-475D10.4	0.426950140277233	3.93667299233807	12.6704214572628	0.000371485784978273	0.000587787663530736
AC005062.2	-0.573905279767312	5.87682049186624	12.6328051980504	0.000379035965242066	0.000599573365859737
AP000295.10	0.385555196336668	4.36067523000577	12.6301217940195	0.000379580445188435	0.000600273842752466
RP11-345J18.2	0.389412944568183	5.98988307775129	12.6169893147726	0.000382256509831351	0.000604343959987719
RP11-59C5.3	-0.349242494866907	8.21922451318501	12.609683262478	0.000383753527633625	0.000606548335298865
LINC00412	0.478237259815689	3.16038104451524	12.6076992082194	0.000384161082527939	0.000607030022030367
RP11-67L3.2	-0.600792892865595	2.59313660041986	12.5810318298786	0.000389681530313039	0.000615588399277286
RP11-399O19.9	-0.303267384966062	5.90192025686277	12.5739582766441	0.000391159217584085	0.00061775746986735
LINC00960	-0.55738991194162	7.28855257369198	12.5621958621739	0.000393628948307671	0.000621491695122138
RP11-589P10.5	-0.269751419827239	6.85011520966562	12.5563962448543	0.000394852466547193	0.000623256833723918
RP11-48B3.3	0.516591331096684	6.11652204848184	12.5343680359986	0.000399534718424595	0.000630479025199688
RP11-392P7.6	0.445035617421423	8.63632587843125	12.5263777841305	0.000401246912429481	0.00063301176005773
RP1-137D17.2	-0.432097809987053	5.44794495669692	12.5112630470069	0.000404506051289743	0.000637982968180003
RP4-605O3.4	-0.257732571746174	6.38401609661122	12.4805101869279	0.000411219872679892	0.000648398757857079
LL22NC03-2H8.5	-0.284137508376238	7.08491216804144	12.4685108786214	0.000413869896299678	0.000652403026601601
CTC-490G23.2	0.708199709105644	2.69003714805942	12.4662577322754	0.000414369417260325	0.000653016121943479
RP11-164P12.5	0.345012397897547	8.82003865526904	12.4280217820522	0.000422939655978861	0.000666344361941082
RP11-298I3.4	0.375202208077388	6.39432544959185	12.4162292278968	0.000425618765398049	0.000670386452300741
LINC00654	-0.416844159181582	8.85355518329135	12.412148233904	0.000426549894942499	0.000671673901236122
RP11-379F4.8	-0.404509378439146	4.73426202711268	12.404612280418	0.000428274721751549	0.000674210139147666
RP11-396C23.4	0.340364984960436	4.45871657756678	12.3755851570907	0.000434984457710768	0.000684590411189254
RP11-250B2.4	-0.375279088803113	4.35417602426346	12.3736273765749	0.000435440806376257	0.000685126022289314
RP5-1142A6.9	-0.30953368180415	7.41382464976987	12.3699447674494	0.000436300513155192	0.000686295825834152
RHOA-IT1	0.371565700855276	4.0258923040738	12.3445157024184	0.000442283869852192	0.000695414444612591
RP11-146F11.1	0.320769640923587	6.35253859096935	12.3443081343441	0.000442333048935629	0.000695414444612591
RP11-798M19.6	-0.271863652857956	7.28629757868969	12.334366442954	0.000444695005499332	0.000698941710799456
CTD-3051D23.4	0.358787633043417	4.08991976846989	12.3338257420332	0.000444823830032273	0.000698958146977268
GHc-857G6.7	0.366519008358857	5.22693901580687	12.320073476237	0.000448113061431235	0.000703939246542017
RP3-402G11.26	0.390393694680178	6.27904492429576	12.3156401496094	0.000449178635647251	0.000705425490291761
RP11-530N7.3	-0.645291520442524	4.43058644522128	12.2976012612032	0.000453540814205867	0.000712086814114768
DLGAP1-AS5	0.946524202126707	6.77691313632593	12.2908804368651	0.000455176958165992	0.000714465693240346
RP11-446J8.1	0.988595256245589	3.12717930954003	12.2896863221492	0.000455468280680094	0.000714732978319414
RP4-585I14.3	0.439060803565944	3.16818173912639	12.2584119957787	0.000463165492256477	0.000726618552543703
AP001469.7	0.362006071739977	4.36840310486882	12.2335335938831	0.00046938219365992	0.000736175791118679
AC004066.3	0.553299943706447	4.30566264262086	12.2273759297384	0.000470933849700903	0.000738413272035005
CTC-332L22.1	-0.329397489495063	4.11445105150363	12.2112946479297	0.000475010593114739	0.000744607791967756
ALG1L9P	0.336609760330767	5.69597561460581	12.1912703010137	0.000480136763155628	0.000752443626972925
RP11-563E2.2	-0.456274956773558	4.07023020708253	12.1880710443577	0.000480960919985263	0.000753535216904479
AL928768.3	-0.641131783163889	4.68632980697199	12.1772582493036	0.0004837569736556	0.000757714835394249
RP11-1060J15.4	0.589297863138286	5.4284177464244	12.1712795237627	0.000485310034714556	0.000759945837971215
RP11-646I6.6	0.303612983418211	4.72060436336956	12.1584208587765	0.000488667331969737	0.000765000157815827
RP11-165F24.3	-0.34307916705713	5.2885841011167	12.1524495892884	0.000490234344432418	0.000767249881758131
RP11-799D4.4	-0.3657926145803	7.22420266662642	12.1421317032757	0.000492953981813455	0.000771301871385387
AC091729.9	0.254291934370581	8.75163844838391	12.1400940693291	0.000493492868980435	0.000771940501014428
RP3-402G11.28	0.275649680133812	6.42270655471753	12.1390942473372	0.000493757506425251	0.000772149914046903
CTD-2537I9.18	0.298281896303542	5.27968853006135	12.1384488135889	0.000493928418845017	0.000772212685538742
PCBP2-OT1	0.38490309102193	3.87254086829519	12.1003917425373	0.000504112306405747	0.000787925666841169
LINC00327	-0.41324503932968	5.27215294860728	12.0976380520369	0.000504857351439102	0.000788881360213785
CTD-2571L23.6	-0.330713239133441	3.97683126076454	12.0888369521952	0.000507246058978444	0.00079240422705495
RP11-195C7.1	0.355972276502993	4.20351413505769	12.0611517080308	0.000514834758654904	0.000804046350134147
RP11-426D19.1	0.551491408094129	4.46372428541466	12.0381858642077	0.000521216738352855	0.000813629666067539
RP3-388M5.9	0.348698214379968	4.60247255085433	12.0379403083898	0.000521285405625972	0.000813629666067539
FAM66A	-0.53986285142498	4.05091985599833	12.0373210772586	0.000521458608083407	0.000813629666067539
RP11-603J24.14	0.511690253697983	3.06009116727995	12.0370939609556	0.000521522148359972	0.000813629666067539
RP11-1191J2.5	0.514452110874318	6.44807028771977	12.0300245175658	0.000523503877600749	0.000816505651672589
KB-1572G7.3	-0.413675896849943	3.71235137113702	12.02635214763	0.0005245363264434	0.000817899922801236
CTD-2636A23.2	-0.360991830733702	4.70399232568128	12.0158846742827	0.000527490441351712	0.000822289085581272
RP4-593H12.1	0.414194924621389	3.07390920890084	12.0118713378329	0.000528627528237626	0.00082384416844634
RP11-378J18.8	-0.224001096475592	7.37015805189012	12.0061916991474	0.000530240953655915	0.000826140588743582
GRPEL2-AS1	-0.39436611732657	2.95419640507798	11.9950382881682	0.000533423804246174	0.000830880391472871
RP11-317N8.5	0.352545083422061	5.39211588041264	11.9924628559786	0.000534161492501567	0.000831810024583795
RP11-557H15.4	0.510960055731065	4.86169455663501	11.9649462812606	0.00054210771885489	0.000843961529089936
RP11-792A8.4	0.298952995053382	6.6653966374026	11.9415602758438	0.00054895487167712	0.000854396024579175
CTD-2532N20.1	0.507960049809067	4.25433378644446	11.9310619688636	0.000552056986248932	0.000858997761212106
RP11-370I10.12	0.447467891187532	5.15712706813673	11.9225413080217	0.000554587738709969	0.000862708271096514
RP11-1084E5.1	-0.639564330669216	3.60181779716909	11.896191841191	0.00056248825017712	0.000874767742242795
AC005083.1	0.371563333309662	7.739580681659	11.8815657099842	0.000566922631214588	0.000881121332455557
RP5-1065J22.8	0.29743187948588	7.3483162506777	11.8812532001432	0.000567017762748881	0.000881121332455557
RP11-20I23.6	0.478322351752602	2.90075981347033	11.8812414216384	0.000567021348574279	0.000881121332455557
RP11-778D9.13	0.35968975180409	4.04198865487254	11.8786954093448	0.000567796989274979	0.00088209450714779
CTD-2530H12.4	-0.341625558517645	4.57373945395616	11.8521144615129	0.000575959111719114	0.000894539335797309
RP11-651L5.3	0.286032974074292	6.53805549836759	11.845317719288	0.000578065117015566	0.00089757415618641
RP11-96D1.10	-0.23266396082025	5.02959744898534	11.8344372986899	0.000581452669622477	0.00090259674398547
RP11-20B24.6	0.579892917864026	3.33483318666559	11.8233450742864	0.000584926801278679	0.000907751054283995
RP4-756H11.3	0.327121507214047	6.63219977866942	11.8102097537756	0.000589067956694065	0.000913937541849305
RP11-1148L6.8	0.245792591870377	8.88010289160598	11.79706317827	0.000593242304509603	0.000920172263758656
NOP14-AS1	0.189952077745978	10.3992252701172	11.7677735500865	0.000602650182767212	0.000934519256628252
LMCD1-AS1	0.338559289834431	6.02849860104279	11.7363400939716	0.000612914353612503	0.000950186205849784
RP1-167A14.2	0.371456524177379	4.31171397802394	11.7310111324045	0.000614671874449325	0.000952660739796132
RP11-126L15.4	0.334113770647714	5.64711873846627	11.7227280418781	0.000617413792181319	0.000956659260779503
RP11-1017G21.5	0.292299255952494	7.43556268898295	11.719580378408	0.000618458986224225	0.000958027364547231
XXbac-BPG294E21.9	0.520067795846949	2.98248444382021	11.7122858879	0.000620888024281205	0.000961537839858515
CTA-445C9.14	0.276860188674777	8.63810228990144	11.7114533961339	0.000621165852735146	0.000961715878448096
RP4-549F15.1	-0.613589485283866	2.76540953453949	11.7026894308019	0.000624098290071211	0.000966002726833683
RP5-1165K10.2	-0.255424151419626	4.73053155548346	11.6951703667355	0.000626625322046725	0.000969659991269893
AP001626.1	0.89686834539903	7.128539145366	11.6758560237524	0.000633164018464058	0.000979327835015345
AC002059.10	0.390807334170841	4.12738188312006	11.6757365276094	0.000633204686551835	0.000979327835015345
RP11-647K16.1	-0.298916179558244	4.54296096845521	11.6730786756832	0.000634109914719599	0.000980471077878824
RP11-315I20.1	0.309606692970896	5.53034462819547	11.6510589871273	0.000641659967457292	0.000991885368543275
AC109333.10	0.301880794361451	4.56334024647361	11.6414664971312	0.000644977344264538	0.000996752477854513
RP11-264B17.3	0.288237235268776	5.69770712375467	11.6297887806847	0.000649039245714353	0.0010027673327952
AP001347.6	0.347578993318802	6.26130821988861	11.625838940904	0.000650418971865579	0.0010046361571714
RP11-304L19.1	0.415544268500237	5.00826885028043	11.6140825290286	0.000654543182726016	0.00101072196593216
AC000120.7	-0.348414479584757	4.38437678667589	11.613633127763	0.000654701358118628	0.00101072196593216
LINC00993	0.929702732159909	11.2397769819252	11.5969074375232	0.000660615824600584	0.00101958610670843
RP11-290F5.2	0.32090483078169	4.85953941417319	11.586823627176	0.00066420766473913	0.00102486183963537
RP11-602N24.3	0.440493605105564	3.25042012262752	11.5862558157735	0.000664410504068989	0.00102490700797476
CTD-2194D22.3	0.920110947606396	4.81941804427555	11.5737956091393	0.000668877450602346	0.00103152816552804
TUSC8	-0.590389258230092	8.15295395385571	11.5657581449204	0.000671774939953883	0.00103572611499417
AC015971.2	-0.361835065272476	5.43713995399823	11.5607840736752	0.000673574429919724	0.00103822944627407
AC016735.2	-0.7656235394003	8.56668618365144	11.559563363016	0.000674016794965017	0.00103864018117652
RP11-574K11.5	-0.266087646921096	4.541591332436	11.5369425341635	0.000682267516657335	0.00105108001196493
RP11-253M7.6	-0.439989424364689	3.3740164744271	11.5264708360949	0.000686121436583582	0.00105674154486856
CTC-215O4.4	-0.520212817069846	4.0990596318238	11.522735232983	0.000687501573365302	0.00105859107971893
AC116609.2	0.833024806430339	4.63511735770271	11.4945326782381	0.000698012059960465	0.00107449458135207
ATP6V0E2-AS1	-0.273539523201715	7.89881819342296	11.4833614124825	0.000702220099954367	0.00108069056299988
RP4-713A8.1	0.550180545976055	3.67161487600964	11.4747473498921	0.00070548237404126	0.00108542819664243
MIR31HG	-0.609399135235997	4.1614201706719	11.4627822318803	0.000710039162557432	0.00109215453370712
CTA-223H9.9	0.374400579348388	3.99373357308095	11.4520273679575	0.000714160409545288	0.0010982076089492
LLNLR-268E12.1	-0.398634779941091	4.8852076849589	11.4404623743444	0.000718619067721893	0.00110457999311848
RP11-9N20.3	-0.40387225768862	3.66496652710282	11.4403087987619	0.000718678464616628	0.00110457999311848
MTHFS	0.300801065385531	5.75230458077936	11.4353498949235	0.000720599038391312	0.00110724364342979
AC009495.4	-0.431912162545301	3.30180062281843	11.4238806603209	0.000725060939968961	0.00111380979461933
RP4-777O23.2	-0.374693574741097	3.73210537341014	11.4168389495608	0.00072781421122773	0.00111774848304285
